g2 dynamics at tau=0, Fock-1 initial state, w=w_dip
t [ps]       g2 [unitless]
138.781278   0.000000    
138.786059   0.000000    
138.790840   0.000000    
138.795620   0.000000    
138.800401   0.000000    
138.805181   0.000000    
138.809962   0.000000    
138.814743   0.000000    
138.819523   0.000000    
138.824304   0.000000    
138.829084   0.000000    
138.833865   0.000000    
138.838646   0.000000    
138.843426   0.000000    
138.848207   0.000000    
138.852988   0.000000    
138.857768   0.000000    
138.862549   0.000000    
138.867329   0.000000    
138.872110   0.000000    
138.876891   0.000000    
138.881671   0.000000    
138.886452   0.000000    
138.891232   0.000000    
138.896013   0.000000    
138.900794   0.000000    
138.905574   0.000000    
138.910355   0.000000    
138.915136   0.000000    
138.919916   0.000000    
138.924697   0.000000    
138.929477   0.000000    
138.934258   0.000000    
138.939039   0.000000    
138.943819   0.000000    
138.948600   0.000000    
138.953380   0.000000    
138.958161   0.000000    
138.962942   0.000000    
138.967722   0.000000    
138.972503   0.000000    
138.977284   0.000000    
138.982064   0.000000    
138.986845   0.000000    
138.991625   0.000000    
138.996406   0.000000    
139.001187   0.000000    
139.005967   0.000000    
139.010748   0.000000    
139.015528   0.000000    
139.020309   0.000000    
139.025090   0.000000    
139.029870   0.000000    
139.034651   0.000000    
139.039432   0.000000    
139.044212   0.000000    
139.048993   0.000000    
139.053773   0.000000    
139.058554   0.000000    
139.063335   0.000000    
139.068115   0.000000    
139.072896   0.000000    
139.077676   0.000000    
139.082457   0.000000    
139.087238   0.000000    
139.092018   0.000000    
139.096799   0.000000    
139.101580   0.000000    
139.106360   0.000000    
139.111141   0.000000    
139.115921   0.000000    
139.120702   0.000000    
139.125483   0.000000    
139.130263   0.000000    
139.135044   0.000000    
139.139824   0.000000    
139.144605   0.000000    
139.149386   0.000000    
139.154166   0.000000    
139.158947   0.000000    
139.163728   0.000000    
139.168508   0.000000    
139.173289   0.000000    
139.178069   0.000000    
139.182850   0.000000    
139.187631   0.000000    
139.192411   0.000000    
139.197192   0.000000    
139.201972   0.000000    
139.206753   0.000000    
139.211534   0.000000    
139.216314   0.000000    
139.221095   0.000000    
139.225876   0.000000    
139.230656   0.000000    
139.235437   0.000000    
139.240217   0.000000    
139.244998   0.000000    
139.249779   0.000000    
139.254559   0.000000    
139.259340   0.000000    
139.264120   0.000000    
139.268901   0.000000    
139.273682   0.000000    
139.278462   0.000000    
139.283243   0.000000    
139.288024   0.000000    
139.292804   0.000000    
139.297585   0.000000    
139.302365   0.000000    
139.307146   0.000000    
139.311927   0.000000    
139.316707   0.000000    
139.321488   0.000000    
139.326269   0.000000    
139.331049   0.000000    
139.335830   0.000000    
139.340610   0.000000    
139.345391   0.000000    
139.350172   0.000000    
139.354952   0.000000    
139.359733   0.000000    
139.364513   0.000000    
139.369294   0.000000    
139.374075   0.000000    
139.378855   0.000000    
139.383636   0.000000    
139.388417   0.000000    
139.393197   0.000000    
139.397978   0.000000    
139.402758   0.000000    
139.407539   0.000000    
139.412320   0.000000    
139.417100   0.000000    
139.421881   0.000000    
139.426661   0.000000    
139.431442   0.000000    
139.436223   0.000000    
139.441003   0.000000    
139.445784   0.000000    
139.450565   0.000000    
139.455345   0.000000    
139.460126   0.000000    
139.464906   0.000000    
139.469687   0.000000    
139.474468   0.000000    
139.479248   0.000000    
139.484029   0.000000    
139.488809   0.000000    
139.493590   0.000000    
139.498371   0.000000    
139.503151   0.000000    
139.507932   0.000000    
139.512713   0.000000    
139.517493   0.000000    
139.522274   0.000000    
139.527054   0.000000    
139.531835   0.000000    
139.536616   0.000000    
139.541396   0.000000    
139.546177   0.000000    
139.550957   0.000000    
139.555738   0.000000    
139.560519   0.000000    
139.565299   0.000000    
139.570080   0.000000    
139.574861   0.000000    
139.579641   0.000000    
139.584422   0.000000    
139.589202   0.000000    
139.593983   0.000000    
139.598764   0.000000    
139.603544   0.000000    
139.608325   0.000000    
139.613105   0.000000    
139.617886   0.000000    
139.622667   0.000000    
139.627447   0.000000    
139.632228   0.000000    
139.637009   0.000000    
139.641789   0.000000    
139.646570   0.000000    
139.651350   0.000000    
139.656131   0.000000    
139.660912   0.000000    
139.665692   0.000000    
139.670473   0.000000    
139.675253   0.000000    
139.680034   0.000000    
139.684815   0.000000    
139.689595   0.000000    
139.694376   0.000000    
139.699157   0.000000    
139.703937   0.000000    
139.708718   0.000000    
139.713498   0.000000    
139.718279   0.000000    
139.723060   0.000000    
139.727840   0.000000    
139.732621   0.000000    
139.737401   0.000000    
139.742182   0.000000    
139.746963   0.000000    
139.751743   0.000000    
139.756524   0.000000    
139.761305   0.000000    
139.766085   0.000000    
139.770866   0.000000    
139.775646   0.000000    
139.780427   0.000000    
139.785208   0.000000    
139.789988   0.000000    
139.794769   0.000000    
139.799549   0.000000    
139.804330   0.000000    
139.809111   0.000000    
139.813891   0.000000    
139.818672   0.000000    
139.823453   0.000000    
139.828233   0.000000    
139.833014   0.000000    
139.837794   0.000000    
139.842575   0.000000    
139.847356   0.000000    
139.852136   0.000000    
139.856917   0.000000    
139.861697   0.000000    
139.866478   0.000000    
139.871259   0.000000    
139.876039   0.000000    
139.880820   0.000000    
139.885601   0.000000    
139.890381   0.000000    
139.895162   0.000000    
139.899942   0.000000    
139.904723   0.000000    
139.909504   0.000000    
139.914284   0.000000    
139.919065   0.000000    
139.923845   0.000000    
139.928626   0.000000    
139.933407   0.000000    
139.938187   0.000000    
139.942968   0.000000    
139.947749   0.000000    
139.952529   0.000000    
139.957310   0.000000    
139.962090   0.000000    
139.966871   0.000000    
139.971652   0.000000    
139.976432   0.000000    
139.981213   0.000000    
139.985993   0.000000    
139.990774   0.000000    
139.995555   0.000000    
140.000335   0.000000    
140.005116   0.000000    
140.009897   0.000000    
140.014677   0.000000    
140.019458   0.000000    
140.024238   0.000000    
140.029019   0.000000    
140.033800   0.000000    
140.038580   0.000000    
140.043361   0.000000    
140.048141   0.000000    
140.052922   0.000000    
140.057703   0.000000    
140.062483   0.000000    
140.067264   0.000000    
140.072045   0.000000    
140.076825   0.000000    
140.081606   0.000000    
140.086386   0.000000    
140.091167   0.000000    
140.095948   0.000000    
140.100728   0.000000    
140.105509   0.000000    
140.110290   0.000000    
140.115070   0.000000    
140.119851   0.000000    
140.124631   0.000000    
140.129412   0.000000    
140.134193   0.000000    
140.138973   0.000000    
140.143754   0.000000    
140.148534   0.000000    
140.153315   0.000000    
140.158096   0.000000    
140.162876   0.000000    
140.167657   0.000000    
140.172438   0.000000    
140.177218   0.000000    
140.181999   0.000000    
140.186779   0.000000    
140.191560   0.000000    
140.196341   0.000000    
140.201121   0.000000    
140.205902   0.000000    
140.210682   0.000000    
140.215463   0.000000    
140.220244   0.000000    
140.225024   0.000000    
140.229805   0.000000    
140.234586   0.000000    
140.239366   0.000000    
140.244147   0.000000    
140.248927   0.000000    
140.253708   0.000000    
140.258489   0.000000    
140.263269   0.000000    
140.268050   0.000000    
140.272830   0.000000    
140.277611   0.000000    
140.282392   0.000000    
140.287172   0.000000    
140.291953   0.000000    
140.296734   0.000000    
140.301514   0.000000    
140.306295   0.000000    
140.311075   0.000000    
140.315856   0.000000    
140.320637   0.000000    
140.325417   0.000000    
140.330198   0.000000    
140.334978   0.000000    
140.339759   0.000000    
140.344540   0.000000    
140.349320   0.000000    
140.354101   0.000000    
140.358882   0.000000    
140.363662   0.000000    
140.368443   0.000000    
140.373223   0.000000    
140.378004   0.000000    
140.382785   0.000000    
140.387565   0.000000    
140.392346   0.000000    
140.397126   0.000000    
140.401907   0.000000    
140.406688   0.000000    
140.411468   0.000000    
140.416249   0.000000    
140.421030   0.000000    
140.425810   0.000000    
140.430591   0.000000    
140.435371   0.000000    
140.440152   0.000000    
140.444933   0.000000    
140.449713   0.000000    
140.454494   0.000000    
140.459274   0.000000    
140.464055   0.000000    
140.468836   0.000000    
140.473616   0.000000    
140.478397   0.000000    
140.483178   0.000000    
140.487958   0.000000    
140.492739   0.000000    
140.497519   0.000000    
140.502300   0.000000    
140.507081   0.000000    
140.511861   0.000000    
140.516642   0.000000    
140.521422   0.000000    
140.526203   0.000000    
140.530984   0.000000    
140.535764   0.000000    
140.540545   0.000000    
140.545326   0.000000    
140.550106   0.000000    
140.554887   0.000000    
140.559667   0.000000    
140.564448   0.000000    
140.569229   0.000000    
140.574009   0.000000    
140.578790   0.000000    
140.583570   0.000000    
140.588351   0.000000    
140.593132   0.000000    
140.597912   0.000000    
140.602693   0.000000    
140.607474   0.000000    
140.612254   0.000000    
140.617035   0.000000    
140.621815   0.000000    
140.626596   0.000000    
140.631377   0.000000    
140.636157   0.000000    
140.640938   0.000000    
140.645718   0.000000    
140.650499   0.000000    
140.655280   0.000000    
140.660060   0.000000    
140.664841   0.000000    
140.669622   0.000000    
140.674402   0.000000    
140.679183   0.000000    
140.683963   0.000000    
140.688744   0.000000    
140.693525   0.000000    
140.698305   0.000000    
140.703086   0.000000    
140.707866   0.000000    
140.712647   0.000000    
140.717428   0.000000    
140.722208   0.000000    
140.726989   0.000000    
140.731770   0.000000    
140.736550   0.000000    
140.741331   0.000000    
140.746111   0.000000    
140.750892   0.000000    
140.755673   0.000000    
140.760453   0.000000    
140.765234   0.000000    
140.770014   0.000000    
140.774795   0.000000    
140.779576   0.000000    
140.784356   0.000000    
140.789137   0.000000    
140.793918   0.000000    
140.798698   0.000000    
140.803479   0.000000    
140.808259   0.000000    
140.813040   0.000000    
140.817821   0.000000    
140.822601   0.000000    
140.827382   0.000000    
140.832162   0.000000    
140.836943   0.000000    
140.841724   0.000000    
140.846504   0.000000    
140.851285   0.000000    
140.856066   0.000000    
140.860846   0.000000    
140.865627   0.000000    
140.870407   0.000000    
140.875188   0.000000    
140.879969   0.000000    
140.884749   0.000000    
140.889530   0.000000    
140.894311   0.000000    
140.899091   0.000000    
140.903872   0.000000    
140.908652   0.000000    
140.913433   0.000000    
140.918214   0.000000    
140.922994   0.000000    
140.927775   0.000000    
140.932555   0.000000    
140.937336   0.000000    
140.942117   0.000000    
140.946897   0.000000    
140.951678   0.000000    
140.956459   0.000000    
140.961239   0.000000    
140.966020   0.000000    
140.970800   0.000000    
140.975581   0.000000    
140.980362   0.000000    
140.985142   0.000000    
140.989923   0.000000    
